本章	ホンショウ	本章	名詞-一般		
ので	ノデ	ので	助詞-接続助詞		
実	ジツ	実	接頭詞-名詞接続		
在庫	ザイコ	在庫	名詞-サ変接続		
数	スウ	数	名詞-接尾-一般		
に	ニ	に	助詞-格助詞-一般		
は	ハ	は	助詞-係助詞		
変化	ヘンカ	変化	名詞-サ変接続		
は	ハ	は	助詞-係助詞		
ない	ナイ	ない	助動詞	特殊・ナイ	基本形
．	．	．	記号-句点		
EOS
ところが	トコロガ	ところが	接続詞		
、	、	、	記号-読点		
受注	ジュチュウ	受注	名詞-サ変接続		
は	ハ	は	助詞-係助詞		
成立	セイリツ	成立	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
て	テ	て	助詞-接続助詞		
いる	イル	いる	動詞-非自立	一段	基本形
ので	ノデ	ので	助詞-接続助詞		
、	、	、	記号-読点		
この	コノ	この	連体詞		
後	アト	後	名詞-非自立-副詞可能		
の	ノ	の	助詞-連体化		
受注	ジュチュウ	受注	名詞-サ変接続		
可能	カノウ	可能	名詞-形容動詞語幹		
数	スウ	数	名詞-接尾-一般		
は	ハ	は	助詞-係助詞		
受注	ジュチュウ	受注	名詞-サ変接続		
分	ブン	分	名詞-接尾-一般		
(			未知語		
表	ヒョウ	表	名詞-接尾-一般		
で	デ	で	助詞-格助詞-一般		
は	ハ	は	助詞-係助詞		
4	ヨン	4	名詞-数		
0	ゼロ	0	名詞-数		
)			未知語		
を	ヲ	を	助詞-格助詞-一般		
減じ	ゲンジ	減じる	動詞-自立	一段	未然形
なけれ	ナケレ	ない	助動詞	特殊・ナイ	仮定形
ば	バ	ば	助詞-接続助詞		
なら	ナラ	なる	動詞-非自立	五段・ラ行	未然形
ない	ナイ	ない	助動詞	特殊・ナイ	基本形
．	．	．	記号-句点		
EOS
受注	ジュチュウ	受注	名詞-サ変接続		
から	カラ	から	助詞-格助詞-一般		
出荷	シュッカ	出荷	名詞-サ変接続		
まで	マデ	まで	助詞-副助詞		
の	ノ	の	助詞-連体化		
リード	リード	リード	名詞-サ変接続		
タイム	タイム	タイム	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
実	ミ	実	名詞-一般		
在庫	ザイコ	在庫	名詞-サ変接続		
数	スウ	数	名詞-接尾-一般		
と	ト	と	助詞-並立助詞		
有効	ユウコウ	有効	名詞-形容動詞語幹		
在庫	ザイコ	在庫	名詞-サ変接続		
数	スウ	数	名詞-接尾-一般		
と	ト	と	助詞-並立助詞		
に	ニ	に	助詞-格助詞-一般		
分け	ワケ	分ける	動詞-自立	一段	連用形
て	テ	て	助詞-接続助詞		
管理	カンリ	管理	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
て	テ	て	助詞-接続助詞		
いる	イル	いる	動詞-非自立	一段	基本形
．	．	．	記号-句点		
EOS
これ	コレ	これ	名詞-代名詞-一般		
は	ハ	は	助詞-係助詞		
発注	ハッチュウ	発注	名詞-サ変接続		
で	デ	で	助詞-格助詞-一般		
も	モ	も	助詞-係助詞		
同じ	オナジ	同じ	連体詞		
で	デ	だ	助動詞	特殊・ダ	連用形
ある	アル	ある	助動詞	五段・ラ行アル	基本形
が	ガ	が	助詞-接続助詞		
、	、	、	記号-読点		
発注	ハッチュウ	発注	名詞-サ変接続		
の	ノ	の	助詞-連体化		
場合	バアイ	場合	名詞-副詞可能		
は	ハ	は	助詞-係助詞		
入荷	ニュウカ	入荷	名詞-サ変接続		
予定	ヨテイ	予定	名詞-サ変接続		
日	ビ	日	名詞-接尾-一般		
と	ト	と	助詞-並立助詞		
顧客	コキャク	顧客	名詞-一般		
希望	キボウ	希望	名詞-サ変接続		
納期	ノウキ	納期	名詞-一般		
が	ガ	が	助詞-格助詞-一般		
必ずしも	カナラズシモ	必ずしも	副詞-一般		
一致	イッチ	一致	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	未然形
ない	ナイ	ない	助動詞	特殊・ナイ	基本形
場合	バアイ	場合	名詞-副詞可能		
が	ガ	が	助詞-格助詞-一般		
ある	アル	ある	動詞-自立	五段・ラ行	基本形
ため	タメ	ため	名詞-非自立-副詞可能		
、	、	、	記号-読点		
有効	ユウコウ	有効	名詞-形容動詞語幹		
在庫	ザイコ	在庫	名詞-サ変接続		
数	スウ	数	名詞-接尾-一般		
に	ニ	に	助詞-格助詞-一般		
加え	クワエ	加える	動詞-自立	一段	未然形
ず	ズ	ぬ	助動詞	特殊・ヌ	連用ニ接続
に	ニ	に	助詞-格助詞-一般		
、	、	、	記号-読点		
入荷	ニュウカ	入荷	名詞-サ変接続		
予定	ヨテイ	予定	名詞-サ変接続		
日	ビ	日	名詞-接尾-一般		
単位	タンイ	単位	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
管理	カンリ	管理	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
こと	コト	こと	名詞-非自立-一般		
も	モ	も	助詞-係助詞		
多い	オオイ	多い	形容詞-自立	形容詞・アウオ段	基本形
(			未知語		
表	ヒョウ	表	名詞-接尾-一般		
6	ロク	6	名詞-数		
-			未知語		
2	ニ	2	名詞-数		
)			未知語		
．	．	．	記号-句点		
EOS
また	マタ	また	接続詞		
、	、	、	記号-読点		
受注	ジュチュウ	受注	名詞-サ変接続		
時	ジ	時	名詞-接尾-副詞可能		
に	ニ	に	助詞-格助詞-一般		
正確	セイカク	正確	名詞-形容動詞語幹		
な	ナ	だ	助動詞	特殊・ダ	体言接続
納期	ノウキ	納期	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
回答	カイトウ	回答	名詞-サ変接続		
が	ガ	が	助詞-格助詞-一般		
できる	デキル	できる	動詞-自立	一段	基本形
よう	ヨウ	よう	名詞-非自立-助動詞語幹		
に	ニ	に	助詞-副詞化		
、	、	、	記号-読点		
現在	ゲンザイ	現在	名詞-副詞可能		
在庫	ザイコ	在庫	名詞-サ変接続		
数	スウ	数	名詞-接尾-一般		
(			未知語		
実	ミ	実	名詞-一般		
在庫	ザイコ	在庫	名詞-サ変接続		
数	スウ	数	名詞-接尾-一般		
、	、	、	記号-読点		
有効	ユウコウ	有効	名詞-形容動詞語幹		
在庫	ザイコ	在庫	名詞-サ変接続		
数	スウ	数	名詞-接尾-一般		
)			未知語		
や	ヤ	や	助詞-並立助詞		
入庫	ニュウコ	入庫	名詞-サ変接続		
予定	ヨテイ	予定	名詞-サ変接続		
日	ビ	日	名詞-接尾-一般		
別	ベツ	別	名詞-接尾-一般		
入庫	ニュウコ	入庫	名詞-サ変接続		
予定	ヨテイ	予定	名詞-サ変接続		
数	スウ	数	名詞-接尾-一般		
を	ヲ	を	助詞-格助詞-一般		
販売	ハンバイ	販売	名詞-サ変接続		
管理	カンリ	管理	名詞-サ変接続		
システム	システム	システム	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
提供	テイキョウ	提供	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
．	．	．	記号-句点		
EOS
■	■	■	記号-一般		
生産	セイサン	生産	名詞-サ変接続		
管理	カンリ	管理	名詞-サ変接続		
と	ト	と	助詞-格助詞-一般		
の	ノ	の	助詞-連体化		
インタフェース	インタフェース	インタフェース	名詞-一般		
製造	セイゾウ	製造	名詞-サ変接続		
業	ギョウ	業	名詞-接尾-一般		
の	ノ	の	助詞-連体化		
場合	バアイ	場合	名詞-副詞可能		
、	、	、	記号-読点		
倉庫	ソウコ	倉庫	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
は	ハ	は	助詞-係助詞		
完成	カンセイ	完成	名詞-サ変接続		
品	ヒン	品	名詞-接尾-一般		
、	、	、	記号-読点		
部品	ブヒン	部品	名詞-一般		
・	・	・	記号-一般		
資材	シザイ	資材	名詞-一般		
、	、	、	記号-読点		
仕掛	シカケ	仕掛	名詞-一般		
品	ヒン	品	名詞-接尾-一般		
など	ナド	など	助詞-副助詞		
が	ガ	が	助詞-格助詞-一般		
保管	ホカン	保管	名詞-サ変接続		
さ	サ	する	動詞-自立	サ変・スル	未然レル接続
れ	レ	れる	動詞-接尾	一段	連用形
て	テ	て	助詞-接続助詞		
いる	イル	いる	動詞-非自立	一段	基本形
．	．	．	記号-句点		
EOS
その	ソノ	その	連体詞		
ため	タメ	ため	名詞-非自立-副詞可能		
、	、	、	記号-読点		
生産	セイサン	生産	名詞-サ変接続		
管理	カンリ	管理	名詞-サ変接続		
システム	システム	システム	名詞-一般		
と	ト	と	助詞-格助詞-一般		
の	ノ	の	助詞-連体化		
連携	レンケイ	連携	名詞-サ変接続		
で	デ	で	助詞-格助詞-一般		
は	ハ	は	助詞-係助詞		
、	、	、	記号-読点		
次	ツギ	次	名詞-一般		
の	ノ	の	助詞-連体化		
よう	ヨウ	よう	名詞-非自立-助動詞語幹		
に	ニ	に	助詞-副詞化		
なる	ナル	なる	動詞-自立	五段・ラ行	基本形
．	．	．	記号-句点		
EOS
?			未知語		
@			未知語		
生産	セイサン	生産	名詞-サ変接続		
計画	ケイカク	計画	名詞-サ変接続		
：	：	：	記号-一般		
M	エム	M	記号-アルファベット		
R	アール	R	記号-アルファベット		
P	ピー	P	記号-アルファベット		
で	デ	で	助詞-格助詞-一般		
所要	ショヨウ	所要	名詞-サ変接続		
量	リョウ	量	名詞-接尾-一般		
を	ヲ	を	助詞-格助詞-一般		
計算	ケイサン	計算	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
、	、	、	記号-読点		
各	カク	各	接頭詞-名詞接続		
部品	ブヒン	部品	名詞-一般		
の	ノ	の	助詞-連体化		
現在	ゲンザイ	現在	名詞-副詞可能		
在庫	ザイコ	在庫	名詞-サ変接続		
数	スウ	数	名詞-接尾-一般		
を	ヲ	を	助詞-格助詞-一般		
参照	サンショウ	参照	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
、	、	、	記号-読点		
不足	フソク	不足	名詞-サ変接続		
分	ブン	分	名詞-接尾-一般		
を	ヲ	を	助詞-格助詞-一般		
調達	チョウタツ	調達	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
．	．	．	記号-句点		
EOS
?			未知語		
A	エイ	A	記号-アルファベット		
製造	セイゾウ	製造	名詞-サ変接続		
開始	カイシ	開始	名詞-サ変接続		
：	：	：	記号-一般		
部品	ブヒン	部品	名詞-一般		
等	トウ	等	名詞-接尾-一般		
の	ノ	の	助詞-連体化		
払い出し	ハライダシ	払い出し	名詞-サ変接続		
(			未知語		
実	ミ	実	名詞-一般		
在庫	ザイコ	在庫	名詞-サ変接続		
を	ヲ	を	助詞-格助詞-一般		
マイナス	マイナス	マイナス	名詞-一般		
)			未知語		
?			未知語		
B	ビー	B	記号-アルファベット		
製造	セイゾウ	製造	名詞-サ変接続		
途中	トチュウ	途中	名詞-副詞可能		
：	：	：	記号-一般		
仕掛	シカケ	仕掛	名詞-一般		
品	ヒン	品	名詞-接尾-一般		
に	ニ	に	助詞-格助詞-一般		
計上	ケイジョウ	計上	名詞-サ変接続		
?			未知語		
C	シー	C	記号-アルファベット		
製造	セイゾウ	製造	名詞-サ変接続		
完了	カンリョウ	完了	名詞-サ変接続		
：	：	：	記号-一般		
完成	カンセイ	完成	名詞-サ変接続		
品	ヒン	品	名詞-接尾-一般		
として	トシテ	として	助詞-格助詞-連語		
受入	ウケイレ	受入	名詞-一般		
(			未知語		
実	ミ	実	名詞-一般		
在庫	ザイコ	在庫	名詞-サ変接続		
を	ヲ	を	助詞-格助詞-一般		
プラス	プラス	プラス	名詞-一般		
)			未知語		
財務	ザイム	財務	名詞-一般		
会計	カイケイ	会計	名詞-サ変接続		
と	ト	と	助詞-格助詞-一般		
の	ノ	の	助詞-連体化		
インタフェース	インタフェース	インタフェース	名詞-一般		
財務	ザイム	財務	名詞-一般		
会計	カイケイ	会計	名詞-サ変接続		
システム	システム	システム	名詞-一般		
（	（	（	記号-括弧開		
ここ	ココ	ここ	名詞-代名詞-一般		
で	デ	で	助詞-格助詞-一般		
は	ハ	は	助詞-係助詞		
原価	ゲンカ	原価	名詞-一般		
計算	ケイサン	計算	名詞-サ変接続		
を	ヲ	を	助詞-格助詞-一般		
含む	フクム	含む	動詞-自立	五段・マ行	基本形
）	）	）	記号-括弧閉		
に	ニ	に	助詞-格助詞-一般		
は	ハ	は	助詞-係助詞		
、	、	、	記号-読点		
決算	ケッサン	決算	名詞-サ変接続		
処理	ショリ	処理	名詞-サ変接続		
に	ニ	に	助詞-格助詞-一般		
必要	ヒツヨウ	必要	名詞-形容動詞語幹		
な	ナ	だ	助動詞	特殊・ダ	体言接続
在庫	ザイコ	在庫	名詞-サ変接続		
金額	キンガク	金額	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
提供	テイキョウ	提供	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
．	．	．	記号-句点		
EOS
在庫	ザイコ	在庫	名詞-サ変接続		
データ	データ	データ	名詞-一般		
から	カラ	から	助詞-格助詞-一般		
求め	モトメ	求める	動詞-自立	一段	未然形
られる	ラレル	られる	動詞-接尾	一段	基本形
在庫	ザイコ	在庫	名詞-サ変接続		
金額	キンガク	金額	名詞-一般		
は	ハ	は	助詞-係助詞		
、	、	、	記号-読点		
貸借	タイシャク	貸借	名詞-サ変接続		
対照	タイショウ	対照	名詞-サ変接続		
表	ヒョウ	表	名詞-接尾-一般		
で	デ	で	助詞-格助詞-一般		
は	ハ	は	助詞-係助詞		
「	「	「	記号-括弧開		
製品	セイヒン	製品	名詞-一般		
在庫	ザイコ	在庫	名詞-サ変接続		
」	」	」	記号-括弧閉		
、	、	、	記号-読点		
「	「	「	記号-括弧開		
仕掛	シカケ	仕掛	名詞-一般		
品	ヒン	品	名詞-接尾-一般		
在庫	ザイコ	在庫	名詞-サ変接続		
」	」	」	記号-括弧閉		
、	、	、	記号-読点		
「	「	「	記号-括弧開		
原料	ゲンリョウ	原料	名詞-一般		
在庫	ザイコ	在庫	名詞-サ変接続		
」	」	」	記号-括弧閉		
の	ノ	の	助詞-連体化		
3	サン	3	名詞-数		
項目	コウモク	項目	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
分け	ワケ	分ける	動詞-自立	一段	未然形
られる	ラレル	られる	動詞-接尾	一段	基本形
．	．	．	記号-句点		
EOS
また	マタ	また	接続詞		
、	、	、	記号-読点		
損益	ソンエキ	損益	名詞-一般		
計算	ケイサン	計算	名詞-サ変接続		
書	ショ	書	名詞-接尾-一般		
で	デ	で	助詞-格助詞-一般		
は	ハ	は	助詞-係助詞		
、	、	、	記号-読点		
「	「	「	記号-括弧開		
売上	ウリアゲ	売上	名詞-一般		
原価	ゲンカ	原価	名詞-一般		
」	」	」	記号-括弧閉		
の	ノ	の	助詞-連体化		
計算	ケイサン	計算	名詞-サ変接続		
に	ニ	に	助詞-格助詞-一般		
使わ	ツカワ	使う	動詞-自立	五段・ワ行促音便	未然形
れる	レル	れる	動詞-接尾	一段	基本形
．	．	．	記号-句点		
EOS
最初	サイショ	最初	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
物流	ブツリュウ	物流	名詞-一般		
・	・	・	記号-一般		
在庫	ザイコ	在庫	名詞-サ変接続		
管理	カンリ	管理	名詞-サ変接続		
の	ノ	の	助詞-連体化		
基礎	キソ	基礎	名詞-一般		
と	ト	と	助詞-格助詞-一般		
なる	ナル	なる	動詞-自立	五段・ラ行	基本形
基礎	キソ	基礎	名詞-一般		
知識	チシキ	知識	名詞-一般		
について	ニツイテ	について	助詞-格助詞-連語		
説明	セツメイ	説明	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
．	．	．	記号-句点		
EOS
基礎	キソ	基礎	名詞-一般		
知識	チシキ	知識	名詞-一般		
として	トシテ	として	助詞-格助詞-連語		
は	ハ	は	助詞-係助詞		
在庫	ザイコ	在庫	名詞-サ変接続		
管理	カンリ	管理	名詞-サ変接続		
対象	タイショウ	対象	名詞-一般		
で	デ	だ	助動詞	特殊・ダ	連用形
ある	アル	ある	助動詞	五段・ラ行アル	基本形
“	“	“	記号-括弧開		
在庫	ザイコ	在庫	名詞-サ変接続		
品	ヒン	品	名詞-接尾-一般		
"			未知語		
そのもの	ソノモノ	そのもの	名詞-一般		
と	ト	と	助詞-並立助詞		
、	、	、	記号-読点		
在庫	ザイコ	在庫	名詞-サ変接続		
管理	カンリ	管理	名詞-サ変接続		
について	ニツイテ	について	助詞-格助詞-連語		
で	デ	だ	助動詞	特殊・ダ	連用形
ある	アル	ある	助動詞	五段・ラ行アル	基本形
．	．	．	記号-句点		
EOS
在庫	ザイコ	在庫	名詞-サ変接続		
管理	カンリ	管理	名詞-サ変接続		
において	ニオイテ	において	助詞-格助詞-連語		
ややこしい	ヤヤコシイ	ややこしい	形容詞-自立	形容詞・イ段	基本形
の	ノ	の	名詞-非自立-一般		
が	ガ	が	助詞-格助詞-一般		
在庫	ザイコ	在庫	名詞-サ変接続		
金額	キンガク	金額	名詞-一般		
計算	ケイサン	計算	名詞-サ変接続		
処理	ショリ	処理	名詞-サ変接続		
で	デ	だ	助動詞	特殊・ダ	連用形
ある	アル	ある	助動詞	五段・ラ行アル	基本形
．	．	．	記号-句点		
EOS
本節	ホンブシ	本節	名詞-一般		
で	デ	で	助詞-格助詞-一般		
は	ハ	は	助詞-係助詞		
、	、	、	記号-読点		
在庫	ザイコ	在庫	名詞-サ変接続		
金額	キンガク	金額	名詞-一般		
の	ノ	の	助詞-連体化		
計算	ケイサン	計算	名詞-サ変接続		
手法	シュホウ	手法	名詞-一般		
について	ニツイテ	について	助詞-格助詞-連語		
詳説	ショウセツ	詳説	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
．	．	．	記号-句点		
EOS
その	ソノ	その	連体詞		
あと	アト	あと	名詞-非自立-副詞可能		
で	デ	で	助詞-格助詞-一般		
、	、	、	記号-読点		
倉庫	ソウコ	倉庫	名詞-一般		
で	デ	で	助詞-格助詞-一般		
行わ	オコナワ	行う	動詞-自立	五段・ワ行促音便	未然形
れる	レル	れる	動詞-接尾	一段	基本形
作業	サギョウ	作業	名詞-サ変接続		
で	デ	で	助詞-格助詞-一般		
ある	アル	ある	動詞-自立	五段・ラ行	基本形
、	、	、	記号-読点		
入	ニュウ	入	接頭詞-名詞接続		
出荷	シュッカ	出荷	名詞-サ変接続		
処理	ショリ	処理	名詞-サ変接続		
・	・	・	記号-一般		
出荷	シュッカ	出荷	名詞-サ変接続		
処理	ショリ	処理	名詞-サ変接続		
、	、	、	記号-読点		
棚卸	タナオロシ	棚卸	名詞-一般		
処理	ショリ	処理	名詞-サ変接続		
、	、	、	記号-読点		
物流	ブツリュウ	物流	名詞-一般		
業務	ギョウム	業務	名詞-一般		
について	ニツイテ	について	助詞-格助詞-連語		
説明	セツメイ	説明	名詞-サ変接続		
する	スル	する	動詞-自立	サ変・スル	基本形
．	．	．	記号-句点		
EOS
物流	ブツリュウ	物流	名詞-一般		
倉庫	ソウコ	倉庫	名詞-一般		
で	デ	で	助詞-格助詞-一般		
は	ハ	は	助詞-係助詞		
さまざま	サマザマ	さまざま	名詞-形容動詞語幹		
な	ナ	だ	助動詞	特殊・ダ	体言接続
もの	モノ	もの	名詞-非自立-一般		
が	ガ	が	助詞-格助詞-一般		
管理	カンリ	管理	名詞-サ変接続		
さ	サ	する	動詞-自立	サ変・スル	未然レル接続
れ	レ	れる	動詞-接尾	一段	連用形
て	テ	て	助詞-接続助詞		
いる	イル	いる	動詞-非自立	一段	基本形
．	．	．	記号-句点		
EOS
ここ	ココ	ここ	名詞-代名詞-一般		
で	デ	で	助詞-格助詞-一般		
は	ハ	は	助詞-係助詞		
ひとまず	ヒトマズ	ひとまず	副詞-一般		
それら	ソレラ	それら	名詞-代名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
総称	ソウショウ	総称	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
て	テ	て	助詞-接続助詞		
「	「	「	記号-括弧開		
在庫	ザイコ	在庫	名詞-サ変接続		
品	ヒン	品	名詞-接尾-一般		
」	」	」	記号-括弧閉		
と	ト	と	助詞-格助詞-引用		
し	シ	する	動詞-自立	サ変・スル	連用形
て	テ	て	助詞-接続助詞		
いる	イル	いる	動詞-非自立	一段	基本形
が	ガ	が	助詞-接続助詞		
、	、	、	記号-読点		
在庫	ザイコ	在庫	名詞-サ変接続		
品	ヒン	品	名詞-接尾-一般		
に	ニ	に	助詞-格助詞-一般		
も	モ	も	助詞-係助詞		
いろいろ	イロイロ	いろいろ	名詞-形容動詞語幹		
な	ナ	だ	助動詞	特殊・ダ	体言接続
呼び	ヨビ	呼ぶ	動詞-自立	五段・バ行	連用形
方	カタ	方	名詞-接尾-特殊		
が	ガ	が	助詞-格助詞-一般		
ある	アル	ある	動詞-自立	五段・ラ行	基本形
(			未知語		
図	ズ	図	名詞-接尾-一般		
6	ロク	6	名詞-数		
-			未知語		
6	ロク	6	名詞-数		
)			未知語		
．	．	．	記号-句点		
EOS
製造	セイゾウ	製造	名詞-サ変接続		
業	ギョウ	業	名詞-接尾-一般		
製品	セイヒン	製品	名詞-一般		
半	ハン	半	接頭詞-名詞接続		
製品	セイヒン	製品	名詞-一般		
部品	ブヒン	部品	名詞-一般		
資材	シザイ	資材	名詞-一般		
貯蔵	チョゾウ	貯蔵	名詞-サ変接続		
品	ヒン	品	名詞-接尾-一般		
商品	ショウヒン	商品	名詞-一般		
販売	ハンバイ	販売	名詞-サ変接続		
目的	モクテキ	目的	名詞-一般		
製品	セイヒン	製品	名詞-一般		
商品	ショウヒン	商品	名詞-一般		
製造	セイゾウ	製造	名詞-サ変接続		
目的	モクテキ	目的	名詞-一般		
半	ハン	半	接頭詞-名詞接続		
製品	セイヒン	製品	名詞-一般		
部品	ブヒン	部品	名詞-一般		
資材	シザイ	資材	名詞-一般		
貯蔵	チョゾウ	貯蔵	名詞-サ変接続		
品	ヒン	品	名詞-接尾-一般		
在庫	ザイコ	在庫	名詞-サ変接続		
品種	ヒンシュ	品種	名詞-一般		
別	ベツ	別	名詞-接尾-一般		
の	ノ	の	助詞-連体化		
例	レイ	例	名詞-一般		
よく	ヨク	よく	副詞-一般		
話題	ワダイ	話題	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
なる	ナル	なる	動詞-自立	五段・ラ行	基本形
の	ノ	の	名詞-非自立-一般		
が	ガ	が	助詞-格助詞-一般		
"			未知語		
製品	セイヒン	製品	名詞-一般		
"			未知語		
と	ト	と	助詞-並立助詞		
"			未知語		
商品	ショウヒン	商品	名詞-一般		
"			未知語		
の	ノ	の	助詞-連体化		
違い	チガイ	違い	名詞-ナイ形容詞語幹		
で	デ	だ	助動詞	特殊・ダ	連用形
ある	アル	ある	助動詞	五段・ラ行アル	基本形
．	．	．	記号-句点		
EOS
実務	ジツム	実務	名詞-一般		
で	デ	で	助詞-格助詞-一般		
は	ハ	は	助詞-係助詞		
、	、	、	記号-読点		
両者	リョウシャ	両者	名詞-一般		
の	ノ	の	助詞-連体化		
定義	テイギ	定義	名詞-サ変接続		
に	ニ	に	助詞-格助詞-一般		
こだわる	コダワル	こだわる	動詞-自立	五段・ラ行	基本形
必要	ヒツヨウ	必要	名詞-形容動詞語幹		
は	ハ	は	助詞-係助詞		
ない	ナイ	ない	助動詞	特殊・ナイ	基本形
が	ガ	が	助詞-接続助詞		
、	、	、	記号-読点		
厳密	ゲンミツ	厳密	名詞-形容動詞語幹		
に	ニ	に	助詞-副詞化		
言え	イエ	言う	動詞-自立	五段・ワ行促音便	仮定形
ば	バ	ば	助詞-接続助詞		
"			未知語		
製品	セイヒン	製品	名詞-一般		
"			未知語		
は	ハ	は	助詞-係助詞		
流通	リュウツウ	流通	名詞-サ変接続		
経路	ケイロ	経路	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
乗る	ノル	乗る	動詞-自立	五段・ラ行	基本形
前	マエ	前	名詞-副詞可能		
の	ノ	の	助詞-連体化		
状態	ジョウタイ	状態	名詞-一般		
で	デ	だ	助動詞	特殊・ダ	連用形
、	、	、	記号-読点		
流通	リュウツウ	流通	名詞-サ変接続		
経路	ケイロ	経路	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
乗っ	ノッ	乗る	動詞-自立	五段・ラ行	連用タ接続
て	テ	て	助詞-接続助詞		
しまう	シマウ	しまう	動詞-非自立	五段・ワ行促音便	基本形
と	ト	と	助詞-格助詞-引用		
"			未知語		
商品	ショウヒン	商品	名詞-一般		
"			未知語		
と	ト	と	助詞-格助詞-一般		
呼ば	ヨバ	呼ぶ	動詞-自立	五段・バ行	未然形
れる	レル	れる	動詞-接尾	一段	基本形
．	．	．	記号-句点		
EOS
もっと	モット	もっと	副詞-一般		
端的	タンテキ	端的	名詞-形容動詞語幹		
に	ニ	に	助詞-副詞化		
言え	イエ	言う	動詞-自立	五段・ワ行促音便	仮定形
ば	バ	ば	助詞-接続助詞		
、	、	、	記号-読点		
製造	セイゾウ	製造	名詞-サ変接続		
業	ギョウ	業	名詞-接尾-一般		
で	デ	で	助詞-格助詞-一般		
は	ハ	は	助詞-係助詞		
"			未知語		
製品	セイヒン	製品	名詞-一般		
"			未知語		
、	、	、	記号-読点		
流通	リュウツウ	流通	名詞-サ変接続		
小売	コウリ	小売	名詞-サ変接続		
業	ギョウ	業	名詞-接尾-一般		
で	デ	で	助詞-格助詞-一般		
は	ハ	は	助詞-係助詞		
“	“	“	記号-括弧開		
商品	ショウヒン	商品	名詞-一般		
"			未知語		
として	トシテ	として	助詞-格助詞-連語		
扱わ	アツカワ	扱う	動詞-自立	五段・ワ行促音便	未然形
れる	レル	れる	動詞-接尾	一段	基本形
と	ト	と	助詞-格助詞-引用		
言っ	イッ	言う	動詞-自立	五段・ワ行促音便	連用タ接続
て	テ	て	助詞-接続助詞		
も	モ	も	助詞-係助詞		
いい	イイ	いい	形容詞-非自立	不変化型	基本形
だろ	ダロ	だ	助動詞	特殊・ダ	未然形
う	ウ	う	助動詞	不変化型	基本形
．	．	．	記号-句点		
EOS
“	“	“	記号-括弧開		
半	ハン	半	接頭詞-名詞接続		
製品	セイヒン	製品	名詞-一般		
"			未知語		
は	ハ	は	助詞-係助詞		
加工	カコウ	加工	名詞-サ変接続		
途中	トチュウ	途中	名詞-副詞可能		
の	ノ	の	助詞-連体化		
状態	ジョウタイ	状態	名詞-一般		
で	デ	で	助詞-格助詞-一般		
在庫	ザイコ	在庫	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
て	テ	て	助詞-接続助詞		
いる	イル	いる	動詞-非自立	一段	基本形
もの	モノ	もの	名詞-非自立-一般		
で	デ	だ	助動詞	特殊・ダ	連用形
、	、	、	記号-読点		
B	ビー	B	記号-アルファベット		
T	ティー	T	記号-アルファベット		
O	オー	O	記号-アルファベット		
(			未知語		
B	ビー	B	記号-アルファベット		
u	ユー	u	記号-アルファベット		
i	アイ	i	記号-アルファベット		
l	エル	l	記号-アルファベット		
t	ティー	t	記号-アルファベット		
T	ティー	T	記号-アルファベット		
o	オー	o	記号-アルファベット		
O	オー	O	記号-アルファベット		
r	アール	r	記号-アルファベット		
d	ディー	d	記号-アルファベット		
e	イー	e	記号-アルファベット		
r	アール	r	記号-アルファベット		
)			未知語		
を	ヲ	を	助詞-格助詞-一般		
実理	ジツリ	実理	名詞-一般		
する	スル	する	動詞-自立	サ変・スル	基本形
重要	ジュウヨウ	重要	名詞-形容動詞語幹		
な	ナ	だ	助動詞	特殊・ダ	体言接続
要素	ヨウソ	要素	名詞-一般		
で	デ	だ	助動詞	特殊・ダ	連用形
ある	アル	ある	助動詞	五段・ラ行アル	基本形
．	．	．	記号-句点		
EOS
“	“	“	記号-括弧開		
仕込	シコミ	仕込	名詞-一般		
在庫	ザイコ	在庫	名詞-サ変接続		
"			未知語		
